Sample 1
3/1/2023 3:44 PM
Wavelength (nm)	10mm Absorbance
608.5	0.505
609.0	0.491
609.5	0.477
610.0	0.479
610.5	0.500
611.0	0.518
611.5	0.550
612.0	0.567
612.5	0.569
613.0	0.566
613.5	0.532
614.0	0.494
614.5	0.474
615.0	0.445
615.5	0.463
616.0	0.486
616.5	0.548
617.0	0.589
617.5	0.624
618.0	0.659
618.5	0.649
619.0	0.597
619.5	0.581
620.0	0.572
620.5	0.574
621.0	0.602
621.5	0.621
622.0	0.632
622.5	0.612
623.0	0.600
623.5	0.587
624.0	0.539
624.5	0.528
625.0	0.516
625.5	0.511
626.0	0.463
626.5	0.442
627.0	0.416
627.5	0.399
628.0	0.387
628.5	0.396
629.0	0.408
629.5	0.395
630.0	0.383
630.5	0.392
631.0	0.431
631.5	0.471
632.0	0.481
632.5	0.507
633.0	0.513
633.5	0.536
634.0	0.554
634.5	0.534
635.0	0.509
635.5	0.508
636.0	0.529
636.5	0.490
637.0	0.424
637.5	0.407
638.0	0.440
638.5	0.464
639.0	0.478
639.5	0.488
640.0	0.483
640.5	0.488
641.0	0.479
641.5	0.447
642.0	0.430
642.5	0.456
643.0	0.532
643.5	0.550
644.0	0.615
644.5	0.630
645.0	0.641
645.5	0.594
646.0	0.521
646.5	0.472
647.0	0.472
647.5	0.497
648.0	0.534
648.5	0.528
649.0	0.566
649.5	0.528
650.0	0.482
650.5	0.457
651.0	0.434
651.5	0.475
652.0	0.571
652.5	0.632
653.0	0.645
653.5	0.626
654.0	0.636
654.5	0.599
655.0	0.572
655.5	0.556
656.0	0.570
656.5	0.574
657.0	0.578
657.5	0.517
658.0	0.442
658.5	0.406
659.0	0.430
659.5	0.436
660.0	0.473
660.5	0.530
661.0	0.586
661.5	0.644
662.0	0.702
662.5	0.695
663.0	0.711
663.5	0.702
664.0	0.701
664.5	0.675
665.0	0.637
665.5	0.634
666.0	0.564
666.5	0.557
667.0	0.536
667.5	0.441
668.0	0.432
668.5	0.441
669.0	0.429
669.5	0.450
670.0	0.502
670.5	0.570
671.0	0.610
671.5	0.667
672.0	0.683
672.5	0.625
673.0	0.625
673.5	0.549
674.0	0.487
674.5	0.456
675.0	0.490
675.5	0.511
676.0	0.508
676.5	0.561
677.0	0.570
677.5	0.583
678.0	0.558
678.5	0.453
679.0	0.441
679.5	0.424
680.0	0.463
680.5	0.462
681.0	0.443
681.5	0.461
682.0	0.456
682.5	0.492
683.0	0.509
683.5	0.516
684.0	0.533
684.5	0.529
685.0	0.532
685.5	0.469
686.0	0.434
686.5	0.436
687.0	0.449
687.5	0.487
688.0	0.490
688.5	0.529
689.0	0.537
689.5	0.510
690.0	0.506
690.5	0.483
691.0	0.495
691.5	0.549
692.0	0.565
692.5	0.624
693.0	0.619
693.5	0.665
694.0	0.657
694.5	0.635
695.0	0.617
695.5	0.621
696.0	0.659
696.5	0.629
697.0	0.567
697.5	0.529
698.0	0.428
698.5	0.390
699.0	0.324
699.5	0.299
700.0	0.298
700.5	0.360
701.0	0.454
701.5	0.451
702.0	0.486
702.5	0.462
703.0	0.418
703.5	0.432
704.0	0.404
704.5	0.354
705.0	0.357
705.5	0.405
706.0	0.459
706.5	0.467
707.0	0.511
707.5	0.463
708.0	0.483
708.5	0.525
709.0	0.506
709.5	0.481
710.0	0.476
710.5	0.531
711.0	0.523
711.5	0.483
712.0	0.478
712.5	0.459
713.0	0.521
713.5	0.562
714.0	0.553
714.5	0.521
715.0	0.500
715.5	0.525
716.0	0.474
716.5	0.399
717.0	0.402
717.5	0.398
718.0	0.397
718.5	0.436
719.0	0.438
719.5	0.439
720.0	0.445
720.5	0.457
721.0	0.430
721.5	0.401
722.0	0.466
722.5	0.519
723.0	0.518
723.5	0.544
724.0	0.566
724.5	0.581
725.0	0.494
725.5	0.469
726.0	0.383
726.5	0.361
727.0	0.418
727.5	0.473
728.0	0.458
728.5	0.437
729.0	0.460
729.5	0.437
730.0	0.412
730.5	0.445
731.0	0.394
731.5	0.366
732.0	0.433
732.5	0.423
733.0	0.390
733.5	0.371
734.0	0.401
734.5	0.408
735.0	0.446
735.5	0.506
736.0	0.450
736.5	0.419
737.0	0.460
737.5	0.416
738.0	0.418
738.5	0.432
739.0	0.426
739.5	0.426
740.0	0.431
740.5	0.443
741.0	0.382
741.5	0.415
742.0	0.462
742.5	0.529
743.0	0.578
743.5	0.641
744.0	0.691
744.5	0.745
745.0	0.708
745.5	0.648
746.0	0.559
746.5	0.428
747.0	0.349
747.5	0.341
748.0	0.286
748.5	0.304
749.0	0.334
749.5	0.373
750.0	0.384
750.5	0.441
751.0	0.518
751.5	0.567
752.0	0.660
752.5	0.703
753.0	0.613
753.5	0.488
754.0	0.374
754.5	0.264
755.0	0.230
755.5	0.237
756.0	0.327
756.5	0.456
757.0	0.586
757.5	0.663
758.0	0.678
758.5	0.672
759.0	0.722
759.5	0.693
760.0	0.633
760.5	0.526
761.0	0.463
761.5	0.388
762.0	0.352
762.5	0.312
763.0	0.273
763.5	0.310
764.0	0.408
764.5	0.432
765.0	0.439
765.5	0.456
766.0	0.461
766.5	0.427
767.0	0.429
767.5	0.404
768.0	0.388
768.5	0.400
769.0	0.468
769.5	0.475
770.0	0.458
770.5	0.483
771.0	0.502
771.5	0.448
772.0	0.449
772.5	0.488
773.0	0.563
773.5	0.661
774.0	0.768
774.5	0.746
775.0	0.700
775.5	0.699
776.0	0.569
776.5	0.419
777.0	0.315
777.5	0.286
778.0	0.275
778.5	0.357
779.0	0.347
779.5	0.322
780.0	0.340
780.5	0.414
781.0	0.331
781.5	0.367
782.0	0.357
782.5	0.426
783.0	0.488
783.5	0.536
784.0	0.509
784.5	0.491
785.0	0.508
785.5	0.563
786.0	0.585
786.5	0.612
787.0	0.601
787.5	0.604
788.0	0.591
788.5	0.501
789.0	0.427
789.5	0.280
790.0	0.319
790.5	0.443
791.0	0.493
791.5	0.469
792.0	0.516
792.5	0.545
793.0	0.579
793.5	0.560
794.0	0.578
794.5	0.622
795.0	0.675
795.5	0.738
796.0	0.654
796.5	0.534
797.0	0.440
797.5	0.360
798.0	0.280
798.5	0.214
799.0	0.179
799.5	0.298
800.0	0.402
800.5	0.503
801.0	0.526
801.5	0.575
802.0	0.636
802.5	0.663
803.0	0.706
803.5	0.699
804.0	0.667
804.5	0.800
805.0	0.869
805.5	0.818
806.0	0.730
806.5	0.646
807.0	0.554
807.5	0.522
808.0	0.508
808.5	0.476
809.0	0.454
809.5	0.505
810.0	0.485
810.5	0.470
811.0	0.376
811.5	0.364
812.0	0.395
812.5	0.466
813.0	0.464
813.5	0.438
814.0	0.445
814.5	0.415
815.0	0.337
815.5	0.370
816.0	0.438
816.5	0.503
817.0	0.509
817.5	0.527
818.0	0.492
818.5	0.466
819.0	0.476
819.5	0.430
820.0	0.411
820.5	0.410
821.0	0.408
821.5	0.342
822.0	0.272
822.5	0.245
823.0	0.224
823.5	0.239
824.0	0.288
824.5	0.317
825.0	0.304
825.5	0.326
826.0	0.295
826.5	0.265
827.0	0.231
827.5	0.235
828.0	0.228
828.5	0.261
829.0	0.339
829.5	0.398
830.0	0.446
830.5	0.520
831.0	0.511
831.5	0.526
832.0	0.482
832.5	0.428
833.0	0.380
833.5	0.400
834.0	0.511
834.5	0.608
835.0	0.594
835.5	0.574
836.0	0.519
836.5	0.469
837.0	0.480
837.5	0.437
838.0	0.390
838.5	0.471
839.0	0.560
839.5	0.535
840.0	0.374
840.5	0.272
841.0	0.284
841.5	0.213
842.0	0.279
842.5	0.339
843.0	0.337
843.5	0.478
844.0	0.541
844.5	0.619
845.0	0.653
845.5	0.749
846.0	0.792
846.5	0.646
847.0	0.660
847.5	0.732
848.0	0.582
848.5	0.513
849.0	0.433
849.5	0.467
850.0	0.356


Sample  b10 1
3/1/2023 4:35 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.02000	
//WLCalib: 261S 	-0.34000	
//WLCalib: 362S 	-0.41000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.12000	
//WLCalib: 823S 	-0.33000	
//QSpecEnd: 
190.0	10.208
190.5	10.458
191.0	10.536
191.5	10.579
192.0	10.721
192.5	10.689
193.0	10.755
193.5	10.814
194.0	10.740
194.5	10.794
195.0	10.849
195.5	11.103
196.0	11.379
196.5	11.351
197.0	11.442
197.5	11.605
198.0	11.682
198.5	11.924
199.0	11.932
199.5	11.986
200.0	12.170
200.5	12.253
201.0	12.346
201.5	12.227
202.0	12.334
202.5	12.515
203.0	12.667
203.5	12.776
204.0	12.554
204.5	12.525
205.0	12.596
205.5	12.459
206.0	12.375
206.5	12.176
207.0	12.098
207.5	11.886
208.0	11.711
208.5	11.375
209.0	11.057
209.5	10.960
210.0	11.024
210.5	10.879
211.0	10.778
211.5	10.714
212.0	10.615
212.5	10.415
213.0	10.260
213.5	10.030
214.0	9.722
214.5	9.420
215.0	9.298
215.5	9.086
216.0	8.804
216.5	8.523
217.0	8.222
217.5	7.905
218.0	7.686
218.5	7.473
219.0	7.064
219.5	6.756
220.0	6.645
220.5	6.461
221.0	6.200
221.5	6.054
222.0	5.793
222.5	5.599
223.0	5.512
223.5	5.399
224.0	5.140
224.5	4.928
225.0	4.752
225.5	4.567
226.0	4.372
226.5	4.177
227.0	3.927
227.5	3.734
228.0	3.624
228.5	3.512
229.0	3.389
229.5	3.308
230.0	3.245
230.5	3.212
231.0	3.190
231.5	3.115
232.0	3.060
232.5	2.990
233.0	2.940
233.5	2.893
234.0	2.824
234.5	2.765
235.0	2.713
235.5	2.692
236.0	2.654
236.5	2.579
237.0	2.548
237.5	2.544
238.0	2.537
238.5	2.525
239.0	2.496
239.5	2.499
240.0	2.485
240.5	2.455
241.0	2.391
241.5	2.292
242.0	2.277
242.5	2.269
243.0	2.279
243.5	2.269
244.0	2.306
244.5	2.365
245.0	2.398
245.5	2.430
246.0	2.401
246.5	2.369
247.0	2.339
247.5	2.314
248.0	2.287
248.5	2.284
249.0	2.304
249.5	2.339
250.0	2.381
250.5	2.411
251.0	2.377
251.5	2.337
252.0	2.345
252.5	2.393
253.0	2.389
253.5	2.462
254.0	2.468
254.5	2.526
255.0	2.581
255.5	2.586
256.0	2.557
256.5	2.542
257.0	2.546
257.5	2.565
258.0	2.545
258.5	2.543
259.0	2.477
259.5	2.437
260.0	2.441
260.5	2.462
261.0	2.477
261.5	2.490
262.0	2.516
262.5	2.573
263.0	2.591
263.5	2.602
264.0	2.608
264.5	2.604
265.0	2.656
265.5	2.633
266.0	2.587
266.5	2.578
267.0	2.534
267.5	2.548
268.0	2.516
268.5	2.501
269.0	2.500
269.5	2.494
270.0	2.505
270.5	2.429
271.0	2.397
271.5	2.417
272.0	2.397
272.5	2.409
273.0	2.364
273.5	2.366
274.0	2.372
274.5	2.358
275.0	2.366
275.5	2.309
276.0	2.327
276.5	2.338
277.0	2.308
277.5	2.271
278.0	2.292
278.5	2.326
279.0	2.319
279.5	2.292
280.0	2.266
280.5	2.206
281.0	2.193
281.5	2.146
282.0	2.138
282.5	2.124
283.0	2.153
283.5	2.200
284.0	2.207
284.5	2.227
285.0	2.192
285.5	2.171
286.0	2.165
286.5	2.133
287.0	2.140
287.5	2.109
288.0	2.100
288.5	2.086
289.0	2.044
289.5	1.996
290.0	1.934
290.5	1.902
291.0	1.910
291.5	1.918
292.0	1.971
292.5	2.008
293.0	2.060
293.5	2.058
294.0	2.054
294.5	2.032
295.0	1.982
295.5	1.938
296.0	1.924
296.5	1.893
297.0	1.892
297.5	1.892
298.0	1.891
298.5	1.862
299.0	1.903
299.5	1.901
300.0	1.860
300.5	1.866
301.0	1.866
301.5	1.875
302.0	1.867
302.5	1.847
303.0	1.827
303.5	1.830
304.0	1.888
304.5	1.884
305.0	1.856
305.5	1.863
306.0	1.843
306.5	1.815
307.0	1.783
307.5	1.757
308.0	1.748
308.5	1.768
309.0	1.775
309.5	1.737
310.0	1.699
310.5	1.695
311.0	1.646
311.5	1.636
312.0	1.627
312.5	1.633
313.0	1.645
313.5	1.664
314.0	1.669
314.5	1.665
315.0	1.689
315.5	1.725
316.0	1.710
316.5	1.732
317.0	1.718
317.5	1.738
318.0	1.745
318.5	1.722
319.0	1.688
319.5	1.641
320.0	1.609
320.5	1.602
321.0	1.571
321.5	1.593
322.0	1.607
322.5	1.628
323.0	1.618
323.5	1.572
324.0	1.530
324.5	1.503
325.0	1.509
325.5	1.530
326.0	1.483
326.5	1.494
327.0	1.509
327.5	1.492
328.0	1.509
328.5	1.496
329.0	1.476
329.5	1.454
330.0	1.469
330.5	1.510
331.0	1.462
331.5	1.435
332.0	1.479
332.5	1.460
333.0	1.444
333.5	1.407
334.0	1.390
334.5	1.361
335.0	1.372
335.5	1.379
336.0	1.342
336.5	1.331
337.0	1.368
337.5	1.336
338.0	1.307
338.5	1.369
339.0	1.438
339.5	1.457
340.0	1.478
340.5	1.485
341.0	1.503
341.5	1.512
342.0	1.516
342.5	1.525
343.0	1.501
343.5	1.512
344.0	1.459
344.5	1.358
345.0	1.295
345.5	1.244
346.0	1.230
346.5	1.264
347.0	1.283
347.5	1.306
348.0	1.302
348.5	1.266
349.0	1.232
349.5	1.180
350.0	1.179
350.5	1.162
351.0	1.174
351.5	1.251
352.0	1.264
352.5	1.282
353.0	1.266
353.5	1.234
354.0	1.235
354.5	1.220
355.0	1.193
355.5	1.180
356.0	1.155
356.5	1.175
357.0	1.146
357.5	1.136
358.0	1.121
358.5	1.098
359.0	1.088
359.5	1.082
360.0	1.067
360.5	1.050
361.0	1.011
361.5	0.963
362.0	0.942
362.5	0.960
363.0	0.956
363.5	0.975
364.0	1.015
364.5	1.037
365.0	1.056
365.5	1.073
366.0	1.092
366.5	1.100
367.0	1.145
367.5	1.193
368.0	1.164
368.5	1.174
369.0	1.142
369.5	1.093
370.0	1.099
370.5	1.100
371.0	1.112
371.5	1.148
372.0	1.192
372.5	1.216
373.0	1.185
373.5	1.173
374.0	1.146
374.5	1.117
375.0	1.111
375.5	1.068
376.0	1.049
376.5	1.023
377.0	0.990
377.5	0.937
378.0	0.902
378.5	0.901
379.0	0.906
379.5	0.902
380.0	0.929
380.5	0.957
381.0	1.007
381.5	1.013
382.0	1.029
382.5	1.008
383.0	1.015
383.5	1.008
384.0	0.965
384.5	0.931
385.0	0.911
385.5	0.934
386.0	0.961
386.5	0.936
387.0	0.964
387.5	0.986
388.0	1.003
388.5	0.986
389.0	0.999
389.5	1.000
390.0	0.970
390.5	0.974
391.0	0.978
391.5	0.927
392.0	0.913
392.5	0.876
393.0	0.836
393.5	0.827
394.0	0.849
394.5	0.868
395.0	0.898
395.5	0.909
396.0	0.926
396.5	0.903
397.0	0.901
397.5	0.872
398.0	0.848
398.5	0.864
399.0	0.864
399.5	0.866
400.0	0.876
400.5	0.840
401.0	0.820
401.5	0.800
402.0	0.790
402.5	0.759
403.0	0.755
403.5	0.779
404.0	0.769
404.5	0.748
405.0	0.751
405.5	0.752
406.0	0.765
406.5	0.737
407.0	0.750
407.5	0.765
408.0	0.810
408.5	0.844
409.0	0.856
409.5	0.849
410.0	0.850
410.5	0.856
411.0	0.846
411.5	0.778
412.0	0.769
412.5	0.783
413.0	0.808
413.5	0.803
414.0	0.795
414.5	0.784
415.0	0.786
415.5	0.800
416.0	0.776
416.5	0.726
417.0	0.701
417.5	0.716
418.0	0.715
418.5	0.682
419.0	0.670
419.5	0.681
420.0	0.695
420.5	0.708
421.0	0.689
421.5	0.648
422.0	0.628
422.5	0.612
423.0	0.588
423.5	0.582
424.0	0.592
424.5	0.613
425.0	0.625
425.5	0.646
426.0	0.628
426.5	0.626
427.0	0.629
427.5	0.623
428.0	0.635
428.5	0.679
429.0	0.690
429.5	0.700
430.0	0.716
430.5	0.719
431.0	0.711
431.5	0.726
432.0	0.708
432.5	0.664
433.0	0.628
433.5	0.618
434.0	0.587
434.5	0.564
435.0	0.571
435.5	0.582
436.0	0.605
436.5	0.614
437.0	0.595
437.5	0.578
438.0	0.576
438.5	0.571
439.0	0.560
439.5	0.560
440.0	0.553
440.5	0.552
441.0	0.541
441.5	0.538
442.0	0.553
442.5	0.573
443.0	0.594
443.5	0.605
444.0	0.615
444.5	0.611
445.0	0.565
445.5	0.530
446.0	0.501
446.5	0.481
447.0	0.455
447.5	0.434
448.0	0.448
448.5	0.480
449.0	0.509
449.5	0.516
450.0	0.524
450.5	0.539
451.0	0.552
451.5	0.542
452.0	0.523
452.5	0.520
453.0	0.527
453.5	0.501
454.0	0.489
454.5	0.472
455.0	0.466
455.5	0.461
456.0	0.478
456.5	0.510
457.0	0.538
457.5	0.562
458.0	0.562
458.5	0.526
459.0	0.518
459.5	0.517
460.0	0.507
460.5	0.505
461.0	0.512
461.5	0.516
462.0	0.500
462.5	0.502
463.0	0.499
463.5	0.497
464.0	0.513
464.5	0.528
465.0	0.570
465.5	0.630
466.0	0.646
466.5	0.661
467.0	0.679
467.5	0.667
468.0	0.638
468.5	0.593
469.0	0.528
469.5	0.466
470.0	0.458
470.5	0.485
471.0	0.504
471.5	0.557
472.0	0.592
472.5	0.577
473.0	0.538
473.5	0.502
474.0	0.458
474.5	0.444
475.0	0.449
475.5	0.471
476.0	0.487
476.5	0.503
477.0	0.521
477.5	0.497
478.0	0.488
478.5	0.521
479.0	0.544
479.5	0.565
480.0	0.581
480.5	0.582
481.0	0.570
481.5	0.551
482.0	0.558
482.5	0.522
483.0	0.523
483.5	0.515
484.0	0.478
484.5	0.425
485.0	0.361
485.5	0.319
486.0	0.281
486.5	0.272
487.0	0.282
487.5	0.300
488.0	0.338
488.5	0.384
489.0	0.406
489.5	0.429
490.0	0.412
490.5	0.417
491.0	0.428
491.5	0.424
492.0	0.416
492.5	0.433
493.0	0.424
493.5	0.437
494.0	0.427
494.5	0.440
495.0	0.420
495.5	0.424
496.0	0.444
496.5	0.464
497.0	0.512
497.5	0.540
498.0	0.536
498.5	0.520
499.0	0.513
499.5	0.500
500.0	0.449
500.5	0.418
501.0	0.402
501.5	0.415
502.0	0.430
502.5	0.419
503.0	0.406
503.5	0.410
504.0	0.443
504.5	0.466
505.0	0.472
505.5	0.509
506.0	0.521
506.5	0.496
507.0	0.448
507.5	0.402
508.0	0.396
508.5	0.404
509.0	0.431
509.5	0.454
510.0	0.461
510.5	0.451
511.0	0.437
511.5	0.395
512.0	0.387
512.5	0.375
513.0	0.418
513.5	0.490
514.0	0.524
514.5	0.554
515.0	0.560
515.5	0.533
516.0	0.511
516.5	0.492
517.0	0.466
517.5	0.413
518.0	0.396
518.5	0.404
519.0	0.381
519.5	0.384
520.0	0.403
520.5	0.378
521.0	0.381
521.5	0.409
522.0	0.447
522.5	0.490
523.0	0.522
523.5	0.517
524.0	0.521
524.5	0.500
525.0	0.472
525.5	0.463
526.0	0.463
526.5	0.464
527.0	0.452
527.5	0.434
528.0	0.399
528.5	0.314
529.0	0.257
529.5	0.217
530.0	0.209
530.5	0.276
531.0	0.324
531.5	0.347
532.0	0.337
532.5	0.329
533.0	0.313
533.5	0.271
534.0	0.254
534.5	0.277
535.0	0.274
535.5	0.301
536.0	0.356
536.5	0.359
537.0	0.357
537.5	0.365
538.0	0.385
538.5	0.414
539.0	0.438
539.5	0.438
540.0	0.376
540.5	0.342
541.0	0.320
541.5	0.262
542.0	0.227
542.5	0.212
543.0	0.249
543.5	0.305
544.0	0.365
544.5	0.386
545.0	0.393
545.5	0.403
546.0	0.440
546.5	0.448
547.0	0.439
547.5	0.429
548.0	0.439
548.5	0.444
549.0	0.460
549.5	0.451
550.0	0.439
550.5	0.436
551.0	0.406
551.5	0.370
552.0	0.335
552.5	0.331
553.0	0.347
553.5	0.374
554.0	0.395
554.5	0.410
555.0	0.447
555.5	0.449
556.0	0.399
556.5	0.348
557.0	0.361
557.5	0.363
558.0	0.383
558.5	0.364
559.0	0.335
559.5	0.310
560.0	0.317
560.5	0.299
561.0	0.287
561.5	0.288
562.0	0.336
562.5	0.318
563.0	0.326
563.5	0.298
564.0	0.263
564.5	0.230
565.0	0.241
565.5	0.263
566.0	0.306
566.5	0.312
567.0	0.252
567.5	0.201
568.0	0.185
568.5	0.172
569.0	0.176
569.5	0.215
570.0	0.298
570.5	0.390
571.0	0.438
571.5	0.424
572.0	0.353
572.5	0.315
573.0	0.294
573.5	0.273
574.0	0.270
574.5	0.302
575.0	0.327
575.5	0.359
576.0	0.367
576.5	0.360
577.0	0.330
577.5	0.326
578.0	0.315
578.5	0.289
579.0	0.272
579.5	0.291
580.0	0.306
580.5	0.314
581.0	0.301
581.5	0.286
582.0	0.279
582.5	0.313
583.0	0.324
583.5	0.299
584.0	0.297
584.5	0.321
585.0	0.350
585.5	0.363
586.0	0.358
586.5	0.344
587.0	0.356
587.5	0.394
588.0	0.429
588.5	0.450
589.0	0.470
589.5	0.487
590.0	0.505
590.5	0.526
591.0	0.529
591.5	0.477
592.0	0.408
592.5	0.374
593.0	0.326
593.5	0.314
594.0	0.303
594.5	0.296
595.0	0.259
595.5	0.276
596.0	0.286
596.5	0.249
597.0	0.173
597.5	0.140
598.0	0.101
598.5	0.110
599.0	0.120
599.5	0.123
600.0	0.139
600.5	0.208
601.0	0.243
601.5	0.248
602.0	0.280
602.5	0.307
603.0	0.346
603.5	0.380
604.0	0.354
604.5	0.314
605.0	0.309
605.5	0.297
606.0	0.287
606.5	0.298
607.0	0.359
607.5	0.425
608.0	0.479
608.5	0.488
609.0	0.471
609.5	0.438
610.0	0.402
610.5	0.396
611.0	0.389
611.5	0.386
612.0	0.402
612.5	0.398
613.0	0.380
613.5	0.354
614.0	0.310
614.5	0.272
615.0	0.247
615.5	0.250
616.0	0.251
616.5	0.314
617.0	0.360
617.5	0.373
618.0	0.419
618.5	0.445
619.0	0.397
619.5	0.369
620.0	0.318
620.5	0.273
621.0	0.230
621.5	0.250
622.0	0.282
622.5	0.287
623.0	0.311
623.5	0.309
624.0	0.289
624.5	0.272
625.0	0.260
625.5	0.242
626.0	0.185
626.5	0.185
627.0	0.204
627.5	0.231
628.0	0.235
628.5	0.261
629.0	0.286
629.5	0.222
630.0	0.230
630.5	0.236
631.0	0.264
631.5	0.273
632.0	0.258
632.5	0.252
633.0	0.236
633.5	0.264
634.0	0.298
634.5	0.273
635.0	0.304
635.5	0.348
636.0	0.397
636.5	0.358
637.0	0.281
637.5	0.216
638.0	0.170
638.5	0.147
639.0	0.135
639.5	0.133
640.0	0.144
640.5	0.184
641.0	0.226
641.5	0.253
642.0	0.272
642.5	0.296
643.0	0.324
643.5	0.307
644.0	0.296
644.5	0.276
645.0	0.315
645.5	0.298
646.0	0.255
646.5	0.248
647.0	0.278
647.5	0.279
648.0	0.262
648.5	0.241
649.0	0.245
649.5	0.251
650.0	0.284
650.5	0.287
651.0	0.283
651.5	0.332
652.0	0.377
652.5	0.340
653.0	0.297
653.5	0.264
654.0	0.207
654.5	0.158
655.0	0.108
655.5	0.110
656.0	0.133
656.5	0.164
657.0	0.165
657.5	0.141
658.0	0.178
658.5	0.196
659.0	0.208
659.5	0.205
660.0	0.226
660.5	0.257
661.0	0.265
661.5	0.279
662.0	0.294
662.5	0.303
663.0	0.342
663.5	0.370
664.0	0.360
664.5	0.346
665.0	0.335
665.5	0.276
666.0	0.201
666.5	0.185
667.0	0.174
667.5	0.097
668.0	0.067
668.5	0.105
669.0	0.110
669.5	0.186
670.0	0.237
670.5	0.241
671.0	0.271
671.5	0.317
672.0	0.315
672.5	0.299
673.0	0.338
673.5	0.330
674.0	0.271
674.5	0.252
675.0	0.216
675.5	0.227
676.0	0.229
676.5	0.224
677.0	0.224
677.5	0.267
678.0	0.301
678.5	0.263
679.0	0.220
679.5	0.221
680.0	0.234
680.5	0.276
681.0	0.247
681.5	0.219
682.0	0.200
682.5	0.189
683.0	0.207
683.5	0.211
684.0	0.218
684.5	0.232
685.0	0.212
685.5	0.193
686.0	0.163
686.5	0.227
687.0	0.256
687.5	0.259
688.0	0.214
688.5	0.187
689.0	0.148
689.5	0.085
690.0	0.057
690.5	0.056
691.0	0.090
691.5	0.164
692.0	0.163
692.5	0.162
693.0	0.161
693.5	0.186
694.0	0.190
694.5	0.182
695.0	0.200
695.5	0.184
696.0	0.194
696.5	0.140
697.0	0.070
697.5	0.066
698.0	0.059
698.5	0.116
699.0	0.161
699.5	0.188
700.0	0.216
700.5	0.254
701.0	0.303
701.5	0.334
702.0	0.377
702.5	0.354
703.0	0.283
703.5	0.248
704.0	0.156
704.5	0.089
705.0	0.081
705.5	0.113
706.0	0.148
706.5	0.238
707.0	0.324
707.5	0.306
708.0	0.275
708.5	0.217
709.0	0.165
709.5	0.133
710.0	0.124
710.5	0.149
711.0	0.131
711.5	0.113
712.0	0.093
712.5	0.104
713.0	0.139
713.5	0.159
714.0	0.143
714.5	0.099
715.0	0.107
715.5	0.165
716.0	0.152
716.5	0.113
717.0	0.149
717.5	0.240
718.0	0.257
718.5	0.292
719.0	0.263
719.5	0.267
720.0	0.290
720.5	0.311
721.0	0.256
721.5	0.206
722.0	0.220
722.5	0.211
723.0	0.136
723.5	0.135
724.0	0.112
724.5	0.114
725.0	0.081
725.5	0.083
726.0	0.070
726.5	0.126
727.0	0.252
727.5	0.379
728.0	0.376
728.5	0.367
729.0	0.323
729.5	0.227
730.0	0.126
730.5	0.097
731.0	0.073
731.5	0.088
732.0	0.162
732.5	0.200
733.0	0.160
733.5	0.140
734.0	0.167
734.5	0.112
735.0	0.106
735.5	0.137
736.0	0.082
736.5	0.053
737.0	0.049
737.5	0.018
738.0	-0.005
738.5	0.010
739.0	0.084
739.5	0.049
740.0	0.103
740.5	0.144
741.0	0.126
741.5	0.153
742.0	0.123
742.5	0.072
743.0	0.052
743.5	0.092
744.0	0.121
744.5	0.125
745.0	0.159
745.5	0.236
746.0	0.276
746.5	0.272
747.0	0.283
747.5	0.328
748.0	0.332
748.5	0.349
749.0	0.321
749.5	0.221
750.0	0.103
750.5	0.055
751.0	0.055
751.5	0.077
752.0	0.172
752.5	0.263
753.0	0.233
753.5	0.227
754.0	0.186
754.5	0.057
755.0	-0.004
755.5	-0.026
756.0	0.048
756.5	0.089
757.0	0.189
757.5	0.257
758.0	0.304
758.5	0.337
759.0	0.329
759.5	0.234
760.0	0.189
760.5	0.067
761.0	-0.026
761.5	-0.106
762.0	-0.075
762.5	-0.102
763.0	-0.076
763.5	-0.057
764.0	-0.068
764.5	-0.141
765.0	-0.156
765.5	-0.185
766.0	-0.162
766.5	-0.093
767.0	0.020
767.5	0.070
768.0	0.134
768.5	0.164
769.0	0.200
769.5	0.217
770.0	0.171
770.5	0.187
771.0	0.235
771.5	0.213
772.0	0.220
772.5	0.274
773.0	0.320
773.5	0.324
774.0	0.362
774.5	0.419
775.0	0.381
775.5	0.428
776.0	0.352
776.5	0.219
777.0	0.173
777.5	0.177
778.0	0.143
778.5	0.085
779.0	0.024
779.5	-0.060
780.0	-0.127
780.5	-0.070
781.0	-0.189
781.5	-0.186
782.0	-0.202
782.5	-0.196
783.0	-0.150
783.5	-0.074
784.0	-0.011
784.5	0.002
785.0	0.134
785.5	0.263
786.0	0.312
786.5	0.353
787.0	0.300
787.5	0.249
788.0	0.165
788.5	0.059
789.0	0.007
789.5	-0.093
790.0	-0.055
790.5	0.002
791.0	0.041
791.5	0.067
792.0	0.174
792.5	0.271
793.0	0.381
